data;data_inicio_mes;mes_numero;mes_nome;mes_nome_mmm;ano_yyyy;ano_yy;dia_numero;dia_nome;semestre
31/10/2024;01/10/2024;10;Outubro;Out;2024;24;31;Quinta-Feira;2
01/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;1;Quinta-Feira;2
02/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;2;Sexta-Feira;2
03/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;3;Sábado;2
04/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;4;Domingo;2
05/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;5;Segunda-Feira;2
06/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;6;Terça-Feira;2
07/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;7;Quarta-Feira;2
08/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;8;Quinta-Feira;2
09/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;9;Sexta-Feira;2
10/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;10;Sábado;2
11/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;11;Domingo;2
12/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;12;Segunda-Feira;2
13/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;13;Terça-Feira;2
14/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;14;Quarta-Feira;2
15/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;15;Quinta-Feira;2
16/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;16;Sexta-Feira;2
17/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;17;Sábado;2
18/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;18;Domingo;2
19/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;19;Segunda-Feira;2
20/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;20;Terça-Feira;2
21/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;21;Quarta-Feira;2
22/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;22;Quinta-Feira;2
23/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;23;Sexta-Feira;2
24/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;24;Sábado;2
25/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;25;Domingo;2
26/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;26;Segunda-Feira;2
27/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;27;Terça-Feira;2
28/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;28;Quarta-Feira;2
29/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;29;Quinta-Feira;2
30/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;30;Sexta-Feira;2
31/12/2022;01/12/2022;12;Dezembro;Dez;2022;22;31;Sábado;2
01/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;1;Sexta-Feira;2
02/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;2;Sábado;2
03/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;3;Domingo;2
04/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;4;Segunda-Feira;2
05/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;5;Terça-Feira;2
06/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;6;Quarta-Feira;2
07/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;7;Quinta-Feira;2
08/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;8;Sexta-Feira;2
09/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;9;Sábado;2
